solve_id,solver,solve_time,pll,pll_time,Split,STM,STPS,ETM,ETPS,Solver_count,U,U2,L,L2,F,F2,R,R2,B,B2,D,D2,simul,ghost_move
11321,Seung Hyuk Nahm,5.71,y' x' R U' R D2 R' U R D2 R2',-0.15200235747134386,27.0%,9,5.84,11,7.14,13,2,0,0,0,0,0,4,1,0,0,0,2,0,0
11319,Seung Hyuk Nahm,5.6,U U R2 U R' U R' U' R U' R2 U' D R' U R D',0.9982244371252431,34.5%,17,8.81,17,8.81,13,8,0,0,0,0,0,5,2,0,0,2,0,1,1
11318,Seung Hyuk Nahm,6.98,U U x R' U R' D2 R U' R' D2 R2 x' U,-0.6238902732032775,19.8%,12,8.7,14,10.14,13,5,0,0,0,0,0,4,1,0,0,0,2,0,1
11316,Matty Hiroto Inaba,4.08,U' M2' U M U2 M' U M2',0.2515261291801785,31.9%,8,6.15,8,6.15,72,3,1,0,0,0,0,0,0,0,0,0,0,0,0
11315,Matty Hiroto Inaba,4.54,U U2' R U R' F' R U R' U' R' F R2 U' R' U,-0.6094354408660706,22.2%,16,15.84,16,15.84,72,6,1,0,0,2,0,6,1,0,0,0,0,0,0
11314,Matty Hiroto Inaba,6.63,U' R U R' F' R U2 R' U' R' R U' R' F R U R U2' R' U,3.398489109349226,35.6%,20,8.47,20,8.47,72,6,2,0,0,2,0,10,0,0,0,0,0,0,0
11313,Matty Hiroto Inaba,5.38,R U R' U' R' F R2 U' R' U' R U R' F' U',1.2312410192328063,30.3%,15,9.2,15,9.2,72,6,0,0,0,2,0,6,1,0,0,0,0,0,0
11312,Matty Hiroto Inaba,4.27,U' R' D' R U2 R' D R U R' D' R U R' D R,0.22183779917858373,30.2%,16,12.4,16,12.4,72,3,1,0,0,0,0,8,0,0,0,4,0,0,0
11310,Matty Hiroto Inaba,4.3,R U R' F' R U R' U' R' F R2 U' R' U2,-0.8469420808788288,21.6%,14,15.05,14,15.05,72,4,1,0,0,2,0,6,1,0,0,0,0,0,0
11309,Matty Hiroto Inaba,4.6,U' U' R U R' U' D R2 U' R U' R' U R' U R2 D' U',1.3499943392391855,36.3%,18,10.78,18,10.78,72,9,0,0,0,0,0,5,2,0,0,2,0,2,1
11308,Matty Hiroto Inaba,4.6,R' U L' U2 R U' R' U2 R L,-0.8469420808788288,20.2%,10,10.75,10,10.75,72,2,2,2,0,0,0,4,0,0,0,0,0,0,0
11307,Matty Hiroto Inaba,5.48,U R U R' U' R' F R2 U' R' U' R U R' F',0.10308447917220444,22.8%,15,12.0,15,12.0,72,6,0,0,0,2,0,6,1,0,0,0,0,0,0
11306,Matty Hiroto Inaba,4.56,U' R' U R' U' R3 U' R' U R U R2' U',-0.16411049084214896,25.4%,13,11.21,13,11.21,72,7,0,0,0,0,0,5,1,0,0,0,0,0,1
11305,Matty Hiroto Inaba,4.56,R' U' U' R U2' R' F R U R' U' R' F' R2 U,0.5187210991945312,30.5%,15,10.79,15,10.79,72,5,1,0,0,2,0,6,1,0,0,0,0,0,0
11297,Yiheng Wang,3.87,x' R2 D2 R' U' R D2 R' U R',-0.8661867106836623,21.7%,9,10.71,10,11.9,202,2,0,0,0,0,0,4,1,0,0,0,2,0,1
11296,Yiheng Wang,4.13,U' x' R2 D2 R' U' R D2 R' U R',0.4653393024075942,29.3%,10,8.26,11,9.09,202,3,0,0,0,0,0,4,1,0,0,0,2,0,1
11295,Yiheng Wang,4.14,U U L' U' L F L' U' L U L F' L2' U L,-0.39835324662457217,23.4%,15,15.46,15,15.46,202,6,0,6,1,2,0,0,0,0,0,0,0,0,0
11294,Yiheng Wang,4.25,R U R' U R U R' F' R U R' U' R' F R2 U' R' U2 R U' R',0.32139054423556634,27.5%,21,17.95,21,17.95,202,7,1,0,0,2,0,10,1,0,0,0,0,0,0
11293,Yiheng Wang,3.84,R U R' U R' U' R2 U' R' U R' U R U,-1.3340201747427525,18.5%,14,19.72,14,19.72,202,7,0,0,0,0,0,6,1,0,0,0,0,0,2
11279,Matty Hiroto Inaba,5.06,U M2' U M2' U M' U2 M2' U2 M',0.8156043992104794,29.4%,10,6.71,10,6.71,72,3,2,0,0,0,0,0,0,0,0,0,0,0,0
11278,Matty Hiroto Inaba,5.24,U2' R U R' U R' U' R2 U' R' U R' U R U',-0.4313054608565017,20.4%,15,14.02,15,14.02,72,7,1,0,0,0,0,6,1,0,0,0,0,0,2
11277,Matty Hiroto Inaba,4.88,M2' U' M U2 M' U' M2' U2,-0.40161713085490686,22.1%,8,7.41,8,7.41,72,2,2,0,0,0,0,0,0,0,0,0,0,0,0
11275,Matty Hiroto Inaba,4.76,U' R' U' R U D' R2 R' R U R' U R U' R U' R2' D,1.0234227092216432,32.8%,18,11.54,18,11.54,72,7,0,0,0,0,0,7,2,0,0,2,0,1,0
11273,Luke Garrett,4.86,U' R2' U R U R' U' R3 U' R' U R',-1.276500612794208,19.1%,12,12.9,12,12.9,62,6,0,0,0,0,0,5,1,0,0,0,0,0,1
11272,Luke Garrett,4.31,U R' U' R3 U' R' U R U R2' U,-1.5806369671661846,19.5%,11,13.1,11,13.1,62,6,0,0,0,0,0,4,1,0,0,0,0,0,0
11271,Luke Garrett,5.06,R' U' R U D' R2 U R' U R U' R U' R2' D U' U',1.1903831504451545,32.8%,17,10.24,17,10.24,62,8,0,0,0,0,0,5,2,0,0,2,0,2,0
11270,Luke Garrett,4.91,U' R2' U R U R' U' R3 U' R' U R' U',-1.2427076845306555,19.1%,13,13.83,13,13.83,62,7,0,0,0,0,0,5,1,0,0,0,0,0,1
11269,Luke Garrett,6.84,U' R' U R' U' R D' R' D R' U D' R2 U' R2' D R R U,2.2379639266152953,28.8%,19,9.64,19,9.64,62,6,0,0,0,0,0,7,2,0,0,4,0,1,1
11236,Yiheng Wang,3.61,U' F R U' R' U' R U R' F' R U R' U' R' F R F',0.4653393024075942,33.5%,18,14.88,18,14.88,202,6,0,0,0,4,0,8,0,0,0,0,0,0,0
11234,Yiheng Wang,4.01,U' R U' R U R' D R D' R U' D R2' U R2 D' R2 U',-0.1464429198235234,25.9%,18,17.31,18,17.31,202,6,0,0,0,0,0,5,3,0,0,4,0,1,0
11232,Yiheng Wang,4.48,U R U R' U R' U' R2 U' R' U R' U R,-0.6142763838826135,20.3%,14,15.38,14,15.38,202,7,0,0,0,0,0,6,1,0,0,0,0,0,2
11231,Yiheng Wang,4.29,U U' U2' R U R' U R' U' R2 U' R' U R' U R U',0.6452752501226291,29.4%,17,13.49,17,13.49,202,9,1,0,0,0,0,6,1,0,0,0,0,0,2
11230,Yiheng Wang,3.96,D' R2 U R' U R' U' R U' R2 D U' R' U R U2',0.2854033546925594,29.3%,16,13.79,16,13.79,202,6,1,0,0,0,0,5,2,0,0,2,0,1,1
11226,Matty Hiroto Inaba,4.89,R U' U U' R' U' R U R D R' U' R D' R' U2 R',1.9140726092694873,38.0%,17,9.14,17,9.14,72,6,1,0,0,0,0,8,0,0,0,2,0,0,0
11225,Matty Hiroto Inaba,5.3,U' R' U R' U' R3 U' R' U R U R2' U,-0.9360070708836133,17.0%,13,14.44,13,14.44,72,7,0,0,0,0,0,5,1,0,0,0,0,0,1
11224,Matty Hiroto Inaba,5.72,y R U R' U' R' F R2 U' R' U' R U R' F',0.6968510792041002,25.3%,14,9.66,15,10.34,72,5,0,0,0,2,0,6,1,0,0,0,0,0,0
11223,Matty Hiroto Inaba,4.37,R' U R' U' R2 U' R' U R' U R U',-0.9360070708836133,20.6%,12,13.33,12,13.33,72,6,0,0,0,0,0,5,1,0,0,0,0,0,2
11208,Kyle Santucci,3.91,R2' U R U R' U' R2 U' U R U' R' U R' U2',0.9029918195467359,39.4%,15,9.74,15,9.74,28,7,1,0,0,0,0,5,2,0,0,0,0,0,1
11207,Kyle Santucci,5.21,F R U' R' U' R U R' F' R U R' U' R' F R F' U,1.4334205806790834,31.9%,18,10.84,18,10.84,28,6,0,0,0,4,0,8,0,0,0,0,0,0,0
11202,Teodor Zajder,5.98,M2' U L' l U2' M' U M2' U2',0.8223282540651877,27.6%,9,5.45,9,5.45,16,2,2,1,0,0,0,0,0,0,0,0,0,0,0
11201,Teodor Zajder,6.1,U D' R2 U R' U R' U' R U' R2 D U' R' U R U,0.6037692496624807,26.2%,17,10.63,17,10.63,16,8,0,0,0,0,0,5,2,0,0,2,0,2,1
11200,Teodor Zajder,5.55,U2 x R' U R' D2 R U' R' D2 R2,0.2540748426181478,27.4%,10,6.58,11,7.24,16,2,1,0,0,0,0,4,1,0,0,0,2,0,1
11199,Teodor Zajder,5.17,U' R U R' U' D R2 U' R U' R' U R' U R2 D' U',-0.7075847767537666,25.1%,17,13.08,17,13.08,16,8,0,0,0,0,0,5,2,0,0,2,0,2,1
11198,Teodor Zajder,5.33,U R U R' U R' U' R2 U' R' U R' U R,-0.008195962665101855,27.4%,14,9.59,14,9.59,16,7,0,0,0,0,0,6,1,0,0,0,0,0,2
11161,Ruihang Xu,4.93,U' R U R' U R' U' R2 U' R' U R' U R U' U',1.1617082594917238,30.4%,16,10.67,16,10.67,42,9,0,0,0,0,0,6,1,0,0,0,0,0,2
11160,Ruihang Xu,3.57,x R2' D2 R U R' D2 R U' R,-0.7652959624139796,28.0%,9,9.0,10,10.0,42,2,0,0,0,0,0,4,1,0,0,0,2,0,0
11159,Ruihang Xu,4.77,R U R' U' D R2 U' R U' R' U R' U R2 U' u',-0.4955153713471808,22.4%,16,14.95,16,14.95,42,7,0,0,0,0,0,5,2,0,0,1,0,1,1
11158,Ruihang Xu,4.28,U' M2' U' M2' U2' M2' U' M2',-0.95799638460455,22.2%,8,8.42,8,8.42,42,3,1,0,0,0,0,0,0,0,0,0,0,0,0
11157,Ruihang Xu,4.85,U' U2' R U R' F' R U R' U' R' F R2 U' R',-0.18719469584226886,23.7%,15,13.04,15,13.04,42,5,1,0,0,2,0,6,1,0,0,0,0,0,0
11095,Dylan Miller,5.85,U F R U' R' U' R U R' F' R U R' U' R' F R F' U',1.9073181991384813,30.4%,19,10.67,19,10.67,125,7,0,0,0,4,0,8,0,0,0,0,0,0,0
11094,Dylan Miller,4.36,x R' U R' D2 R U' R' D2 R2,-1.0010441247486705,22.0%,9,9.38,10,10.42,125,2,0,0,0,0,0,4,1,0,0,0,2,0,1
11093,Dylan Miller,5.06,U' R' U L' U2 R U' R' U2 R L,-1.2493189572756223,17.6%,11,12.36,11,12.36,125,3,2,2,0,0,0,4,0,0,0,0,0,0,0
11092,Dylan Miller,4.98,F' U' F R2 u R' U R U' R u' R2' U',0.38220137075863375,27.1%,13,9.63,13,9.63,125,4,0,0,0,2,0,3,2,0,0,0,0,0,0
11091,Dylan Miller,4.51,U' R2' U' R U' R U R' U R2 D' U R U' R' D U',0.13392653823168157,28.4%,17,13.28,17,13.28,125,8,0,0,0,0,0,5,2,0,0,2,0,2,0
11090,Dylan Miller,7.01,R2 U' R2' D R2 U' R2' U R2 U D' R2' U',0.34673353754049774,19.1%,13,9.7,13,9.7,125,5,0,0,0,0,0,0,6,0,0,2,0,1,0
11088,Dylan Miller,6.26,U R' U2 R' D' R U' R' D R U R U' R' U' R U',0.8787510358125373,23.8%,17,11.41,17,11.41,125,6,1,0,0,0,0,8,0,0,0,2,0,0,0
11087,Dylan Miller,4.78,R U R' F' R U R' U' R' F R2 U' R' U',-1.5330616230207101,16.9%,14,17.28,14,17.28,125,5,0,0,0,2,0,6,1,0,0,0,0,0,0
11086,Dylan Miller,4.28,M2' U' M2' U' M' U2' M2' U2' M' U,-0.3271552936040868,26.9%,10,8.7,10,8.7,125,3,2,0,0,0,0,0,0,0,0,0,0,0,0
11085,Dylan Miller,4.91,R' D' R U2 R' D R U R' D' R U R' D R,1.0560902019032175,31.4%,15,9.74,15,9.74,125,2,1,0,0,0,0,8,0,0,0,4,0,0,0
11084,Dylan Miller,5.59,U' R' U R' d' R' F' R2 U' R' U R' F R F U2',0.27579787110422566,23.6%,16,12.12,16,12.12,125,4,1,0,0,3,0,6,1,0,0,0,0,0,2
11083,Dylan Miller,4.41,U R U R' U' R' F R2 U' R' U' R U R' F' U',-0.46902662647663007,25.2%,16,14.41,16,14.41,125,7,0,0,0,2,0,6,1,0,0,0,0,0,0
11082,Dylan Miller,5.02,U' R' R3 U R' U R' U' R U' R2 D U' R' U R D',1.2334293679938977,31.7%,17,10.69,17,10.69,125,7,0,0,0,0,0,7,1,0,0,2,0,1,1
11080,Dylan Miller,4.04,U' R' U R' U' R3 U' R' U R U R2',-0.8237049586579903,25.0%,12,11.88,12,11.88,125,6,0,0,0,0,0,5,1,0,0,0,0,0,1
11079,Dylan Miller,4.44,R U R' U' D R2 U' R U' R' U R' U R2 D' U2',1.1624937015576255,35.4%,16,10.19,16,10.19,125,6,1,0,0,0,0,5,2,0,0,2,0,2,1
11029,Yiheng Wang,3.88,R U R' U' R' F R2 U' R' U' R U R' F' U,-1.1900714165707247,19.3%,15,20.0,15,20.0,202,6,0,0,0,2,0,6,1,0,0,0,0,0,0
11027,Yiheng Wang,4.55,U2' U L' U' L F L' U' L U L F' L2' U L,1.0771215246387118,30.3%,15,10.87,15,10.87,202,5,1,6,1,2,0,0,0,0,0,0,0,0,0
11026,Yiheng Wang,5.16,U' R2' U R U R' U' R3 U' R' U R' U',1.0051471455526988,26.4%,13,9.56,13,9.56,202,7,0,0,0,0,0,5,1,0,0,0,0,0,1
11025,Yiheng Wang,3.83,R U' R' U' R U R D R' U' R D' R' U2 R',0.0694802174345184,28.7%,15,13.64,15,13.64,202,4,1,0,0,0,0,8,0,0,0,2,0,0,0
11024,Luke Garrett,8.12,R' U' R U D' R2 U R' U R U' R U' R2' U,-0.19512690836051486,15.4%,15,12.0,15,12.0,62,7,0,0,0,0,0,5,2,0,0,1,0,1,0
11023,Luke Garrett,10.96,U y x R' U R' D2 R U' R' D2 R2,1.4269336482900252,15.8%,10,5.78,12,6.94,62,3,0,0,0,0,0,4,1,0,0,0,2,0,1
11022,Luke Garrett,4.92,U2 R U' R' U' R U R D R' U' R D' R' U2 R',-0.2289198366240678,25.2%,16,12.9,16,12.9,62,4,2,0,0,0,0,8,0,0,0,2,0,0,0
11021,Luke Garrett,6.09,U R' U' F' R U R' U' R' F R2 U' R' U' R U R' U R U2',0.007630661220802836,21.5%,20,15.27,20,15.27,62,8,1,0,0,2,0,8,1,0,0,0,0,0,0
11020,Luke Garrett,4.75,U R U' R' U' R U R D R' U' R D' R' U2 R' U,-0.12754105183340897,26.7%,17,13.39,17,13.39,62,6,1,0,0,0,0,8,0,0,0,2,0,0,0
11019,Kyle Santucci,5.32,U' R' U R' U' R3 U' R' U R U R2',-1.9259615731591204,16.9%,12,13.33,12,13.33,28,6,0,0,0,0,0,5,1,0,0,0,0,0,1
11017,Kyle Santucci,5.98,R U R' U' R' F R2 U' R' U' R U R' F',-0.4672824800451635,20.6%,14,11.38,14,11.38,28,5,0,0,0,2,0,6,1,0,0,0,0,0,0
11016,Kyle Santucci,6.2,U R' U' R U D' R2 U R' U R U' R U' R2' D,0.37256305841438736,22.9%,16,11.27,16,11.27,28,7,0,0,0,0,0,5,2,0,0,2,0,1,0
11015,Kyle Santucci,5.65,R' U2' R U2' R' F R U R' U' R' F' R2 U',0.37256305841438736,25.1%,14,9.86,14,9.86,28,3,2,0,0,2,0,6,1,0,0,0,0,0,0
11014,Kyle Santucci,5.23,U R U R' U' D R2 U' R U' R' U R' U R2 D' U',-0.3788776865231054,23.9%,17,13.6,17,13.6,28,8,0,0,0,0,0,5,2,0,0,2,0,2,1
11013,Kyle Santucci,5.94,U R' U R' U' R D' R' D R' U D' R2 U' R2' D R2 U2',1.919646945050403,29.8%,18,10.17,18,10.17,28,5,1,0,0,0,0,5,3,0,0,4,0,1,1
11012,Kyle Santucci,7.91,U' U x R' U R' D2 R U' R' D2 R2 x' U,0.6819798357415907,18.8%,12,8.05,14,9.4,28,5,0,0,0,0,0,4,1,0,0,0,2,0,1
11009,Dylan Miller,5.39,R' U R U' R' F' U' F R U R' F R' F' R U' R U',0.6304762032855852,26.3%,18,12.68,18,12.68,125,6,0,0,0,4,0,8,0,0,0,0,0,0,0
11008,Dylan Miller,6.97,U' M2' U M U2' M' U M2',2.332932197756113,27.3%,8,4.21,8,4.21,125,3,1,0,0,0,0,0,0,0,0,0,0,0,0
11006,Dylan Miller,6.31,U' F R U' R' U' R U R' F' R U R' U' R' F R F' U,0.48860487041304107,21.9%,19,13.77,19,13.77,125,7,0,0,0,4,0,8,0,0,0,0,0,0,0
11005,Dylan Miller,4.7,U R U R' U' R' F R2 U' R' U' R U R' F',-1.1074476244030782,19.8%,15,16.13,15,16.13,125,6,0,0,0,2,0,6,1,0,0,0,0,0,0
11004,Dylan Miller,5.4,U' R U R' U R' U' R2 U' R' U R' U R,-0.7527692922217183,19.1%,14,13.59,14,13.59,125,7,0,0,0,0,0,6,1,0,0,0,0,0,2
11003,Dylan Miller,7.69,R U' R U R U R U' R' U' R2 U2',0.41766920397676977,17.7%,12,8.82,12,8.82,125,5,1,0,0,0,0,5,1,0,0,0,0,0,0
11002,Dylan Miller,6.06,U R U R' U' R' F R2 U' R' U' R U R' F' U',0.3112657043223617,21.9%,16,12.03,16,12.03,125,7,0,0,0,2,0,6,1,0,0,0,0,0,0
11001,Dylan Miller,5.93,U' U R U' R2' D' R U R' D R U' R U' R' U R U R' U,0.7723475361581292,24.6%,20,13.7,20,13.7,125,9,0,0,0,0,0,8,1,0,0,2,0,0,0
11000,Dylan Miller,5.6,R2 U' R2' D R2 U' R2' U R2 D' U R2' U2',1.0206223686850815,27.3%,13,8.5,13,8.5,125,4,1,0,0,0,0,0,6,0,0,2,0,1,0
10999,Dylan Miller,4.78,U' R U R' U' R' F R2 U' R' U' R U R' F',-0.46902662647663007,23.2%,15,13.51,15,13.51,125,6,0,0,0,2,0,6,1,0,0,0,0,0,0
10998,Dylan Miller,7.38,U' M2' U' M2' U' M' U2' M2' U2' M',-0.2207517939496787,16.0%,10,8.47,10,8.47,125,3,2,0,0,0,0,0,0,0,0,0,0,0,0
10996,Dylan Miller,5.12,U x R' U R' D2 R U' R' D2 R2,0.027523038577273493,24.4%,10,8.0,11,8.8,125,3,0,0,0,0,0,4,1,0,0,0,2,0,1
10995,Dylan Miller,5.25,x R2' D2 R U R' D2 R U' R x' U,0.38220137075863375,25.7%,10,7.41,12,8.89,125,3,0,0,0,0,0,4,1,0,0,0,2,0,0
10974,Luke Garrett,5.73,U' x R2' F R F' R U' r' r U' r' U r U2',1.0214185091273906,28.1%,14,8.7,15,9.32,62,4,1,0,0,2,0,2,1,0,0,0,0,0,0
10973,Luke Garrett,4.96,R2' u' R U' R U R' D x' U2 L F' L' F,-0.1613339800969619,25.4%,13,10.32,14,11.11,62,2,1,2,0,2,0,3,1,0,0,1,0,0,0
10972,Luke Garrett,9.04,U' R U R' U R' U' R2 U' R' U R' U R U,-0.972364258422232,11.3%,15,14.71,15,14.71,62,8,0,0,0,0,0,6,1,0,0,0,0,0,2
10971,Luke Garrett,4.95,U' U' R U' R' U' R U R D R' U' R D' R' U2 R',1.0890043656544957,32.9%,17,10.43,17,10.43,62,6,1,0,0,0,0,8,0,0,0,2,0,0,0
10970,Luke Garrett,5.46,U x R' U R' D2 R U' R' D2 R2 x' U2,-0.904778401895126,19.0%,11,10.58,13,12.5,62,3,1,0,0,0,0,4,1,0,0,0,2,0,1
10969,Kyle Santucci,5.5,R' U2 R' D' R U' R' D R U R U' R' U' R U,0.19575347137027121,25.1%,16,11.59,16,11.59,28,5,1,0,0,0,0,8,0,0,0,2,0,0,0
10968,Kyle Santucci,5.88,M2' U M2' U2 M2' U M2',-0.11366330595693112,22.3%,7,5.34,7,5.34,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10967,Kyle Santucci,5.37,M' U M2' U M2' U M' U2 M2',-0.6440920670892797,22.2%,9,7.56,9,7.56,28,3,1,0,0,0,0,0,0,0,0,0,0,0,0
10966,Kyle Santucci,5.81,U' U' R' U L' U2 R U' R' U2 R L,-0.42308008328413443,21.3%,12,9.68,12,9.68,28,4,2,2,0,0,0,4,0,0,0,0,0,0,0
10953,DongSoo Park,5.28,R' U R' U' R3 U' R' U R U R2',-0.978800228147356,19.9%,11,10.48,11,10.48,9,5,0,0,0,0,0,5,1,0,0,0,0,0,1
10952,DongSoo Park,5.57,U' R' U R' U' R3 U' R' U R U R2',-0.23340620825052366,22.8%,12,9.45,12,9.45,9,6,0,0,0,0,0,5,1,0,0,0,0,0,1
10951,DongSoo Park,7.77,U R2' U R U R' U' R3 U' R' U R',-1.012681774506303,13.4%,12,11.54,12,11.54,9,6,0,0,0,0,0,5,1,0,0,0,0,0,1
10949,DongSoo Park,5.05,R' U R' U' R3 U' R' U R U R2',-0.877155589070515,21.4%,11,10.19,11,10.19,9,5,0,0,0,0,0,5,1,0,0,0,0,0,1
10948,Dylan Miller,5.3,U' R' U R' d' R' F' R2 U' R' U R' F R F U2',1.0206223686850815,28.9%,16,10.46,16,10.46,125,4,1,0,0,3,0,6,1,0,0,0,0,0,2
10947,Dylan Miller,6.16,U2' R' U R' d' R' F' R2 U' R' U R' F R F U2',1.2334293679938977,25.8%,16,10.06,16,10.06,125,3,2,0,0,3,0,6,1,0,0,0,0,0,2
10946,Dylan Miller,5.36,M2' U M' U2' M U M2' U',-0.8946406250942625,18.5%,8,8.08,8,8.08,125,3,1,0,0,0,0,0,0,0,0,0,0,0,0
10944,Dylan Miller,4.6,F' U' F R2 u R' U R U' R u' R2' U2',-0.14981612751340664,26.1%,13,10.83,13,10.83,125,3,1,0,0,2,0,3,2,0,0,0,0,0,0
10943,Dylan Miller,4.87,U2 x R2' D2 R U R' D2 R U' R,-0.3626231268222228,23.4%,10,8.77,11,9.65,125,2,1,0,0,0,0,4,1,0,0,0,2,0,0
10942,Dylan Miller,5.82,R U' R2' D' R U R' D R U' R U' R' U R U R' U',0.8787510358125373,25.6%,18,12.08,18,12.08,125,7,0,0,0,0,0,8,1,0,0,2,0,0,0
10941,Dylan Miller,5.09,L' U' L F L' U' L U L F' L2' U L,0.1693943714498176,25.3%,13,10.08,13,10.08,125,4,0,6,1,2,0,0,0,0,0,0,0,0,0
10939,Dylan Miller,5.12,U2' R' U' F' R U R' U' R' F R2 U' R' U' R U R' U R U2',0.7368797029399933,28.3%,20,13.79,20,13.79,125,7,2,0,0,2,0,8,1,0,0,0,0,0,0
10938,Dylan Miller,4.53,U' R U R' U R' U' R2 U' R' U R' U R,-1.1074476244030782,20.5%,14,15.05,14,15.05,125,7,0,0,0,0,0,6,1,0,0,0,0,0,2
10937,Dylan Miller,6.06,U' F' U' F R2 u R' U R U' R u' R2' U',0.1693943714498176,21.3%,14,10.85,14,10.85,125,5,0,0,0,2,0,3,2,0,0,0,0,0,0
10910,Yiheng Wang,4.72,U R U' R' U' R U R D R' U' R D' R' U2 R' U2',0.0694802174345184,23.3%,17,15.45,17,15.45,202,5,2,0,0,0,0,8,0,0,0,2,0,0,0
10909,Yiheng Wang,5.91,R U' R U R' D R D' R U' D R2' U R2 D' R2' l,-0.6142763838826135,15.4%,17,18.68,17,18.68,202,4,0,0,0,0,0,5,3,0,0,4,0,1,0
10908,Yiheng Wang,5.19,M2' U2 M2' U M2' U2 M2' U,1.4729806096117883,28.7%,8,5.37,8,5.37,202,2,2,0,0,0,0,0,0,0,0,0,0,0,0
10907,Yiheng Wang,4.09,U' R U R' U' R' F R2 U' R' U F' L' U L,-0.9381610897696763,20.0%,15,18.29,15,18.29,202,6,0,2,0,2,0,4,1,0,0,0,0,0,0
10906,Yiheng Wang,4.63,x R' D2 R U R' D2 R U' R x' U',-0.11045573028051643,22.7%,10,9.52,12,11.43,202,3,0,0,0,0,0,5,0,0,0,0,2,0,0
10905,Yiheng Wang,4.19,U' R U' R' U' R U R D R' U' R D' R' U2 R' U2',0.033493027891511436,26.0%,17,15.6,17,15.6,202,5,2,0,0,0,0,8,0,0,0,2,0,0,0
10904,Yiheng Wang,4.46,U R U R' U R' U' R2 U' R' U R' U R U2,-0.7942123315976484,19.3%,15,17.44,15,17.44,202,7,1,0,0,0,0,6,1,0,0,0,0,0,2
10903,Yiheng Wang,4.5,U2' F' U' F R2 u R' U R U' R u' R2' U,1.0771215246387118,30.7%,14,10.14,14,10.14,202,4,1,0,0,2,0,3,2,0,0,0,0,0,0
10902,Yiheng Wang,4.05,U' R U R' U' R' F R2 U' R' U F' L' U L,0.14145459652053233,27.7%,15,13.39,15,13.39,202,6,0,2,0,2,0,4,1,0,0,0,0,0,0
10901,Yiheng Wang,4.35,U' R U' R' U' R U R D R' U' R D' R' U2 R' U,0.9691599560096917,31.0%,17,12.59,17,12.59,202,6,1,0,0,0,0,8,0,0,0,2,0,0,0
10900,Yiheng Wang,4.73,U' R U R' U R' U' R2 U' R' U R' U R,-1.1540842270277176,16.1%,14,18.42,14,18.42,202,7,0,0,0,0,0,6,1,0,0,0,0,0,2
10899,Yiheng Wang,5.5,U' U' x R2' D2 R U R' D2 R U' R x' U',2.048775642299899,30.0%,12,7.27,14,8.48,202,5,0,0,0,0,0,4,1,0,0,0,2,0,0
10897,Yiheng Wang,4.02,L' U' L F L' U' L U L F' L2' U L U',-0.39835324662457217,24.1%,14,14.43,14,14.43,202,5,0,6,1,2,0,0,0,0,0,0,0,0,0
10896,Yiheng Wang,4.66,U2 R' U' F' R U R' U' R' F R2 U' R' U' R U R' U R,-0.1464429198235234,22.3%,19,18.27,19,18.27,202,7,1,0,0,2,0,8,1,0,0,0,0,0,0
10895,Yiheng Wang,3.73,U' x R2' D2 R U R' D2 R U' R,-0.4343404361675791,25.7%,10,10.42,11,11.46,202,3,0,0,0,0,0,4,1,0,0,0,2,0,0
10894,Yiheng Wang,5.43,U' R U' R U R' D R D' R U' D R2' U R2 D' R2' U2',2.15673721092892,30.9%,18,10.71,18,10.71,202,5,1,0,0,0,0,5,3,0,0,4,0,1,0
10892,Yiheng Wang,5.36,U' U' x R' U R' D2 R U' R' D2 R2 x' U',1.3650190409827676,27.2%,12,8.22,14,9.59,202,5,0,0,0,0,0,4,1,0,0,0,2,0,1
10891,Yiheng Wang,5.7,U R' U2' R U2' R' F R U R' U' R' F' R2 U2',0.0694802174345184,19.3%,15,13.64,15,13.64,202,3,3,0,0,2,0,6,1,0,0,0,0,0,0
10889,Matty Hiroto Inaba,3.96,U' R U R' U' R' F R2 U' R' U' R U R' F' U,-0.8469420808788288,23.5%,16,17.2,16,17.2,72,7,0,0,0,2,0,6,1,0,0,0,0,0,0
10888,Matty Hiroto Inaba,3.71,U R' U R' U' R2 U' R' U R' U R U2',-1.5000853409139145,19.1%,13,18.31,13,18.31,72,6,1,0,0,0,0,5,1,0,0,0,0,0,2
10859,Feliks Zemdegs,5.51,U R' U' F' R U R' U' R' F R2 U' R' U' R U R' U R,0.5922257348646388,28.3%,19,12.18,19,12.18,12,8,0,0,0,2,0,8,1,0,0,0,0,0,0
10858,Feliks Zemdegs,6.74,R2 U' R U' R U R' U R2 D' U R U' R' D,-0.08003050471143729,21.1%,15,10.56,15,10.56,12,6,0,0,0,0,0,5,2,0,0,2,0,1,0
10857,Feliks Zemdegs,6.03,R' U2 R' D' R U' R' D R U R U' R' U' R,0.5922257348646388,25.9%,15,9.62,15,9.62,12,4,1,0,0,0,0,8,0,0,0,2,0,0,0
10855,Feliks Zemdegs,5.69,U' R U R U R U' R' U' R2 U,-1.0884148640755504,21.3%,11,9.09,11,9.09,12,6,0,0,0,0,0,4,1,0,0,0,0,0,0
10823,Kyle Santucci,5.22,U' R' U L' U2 R U' R' U2 R L U,-0.2020680994789892,24.7%,12,9.3,12,9.3,28,4,2,2,0,0,0,4,0,0,0,0,0,0,0
